session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd
1375,2023-10-05,Australia,Desktop,Paid Ads,Sports,4,9.42,1,1,140.35
1376,2024-12-21,Germany,Mobile,Direct,Books,6,4.48,1,1,86.63
1377,2024-05-18,Australia,Tablet,Social Media,Sports,5,3.33,0,0,0.0
1378,2024-03-15,Canada,Tablet,Referral,Fashion,3,6.13,0,0,0.0
1379,2023-12-24,Australia,Mobile,Social Media,Beauty,4,4.49,1,0,0.0
1380,2023-02-03,USA,Tablet,Organic Search,Fashion,4,6.6,1,1,12.51
1381,2023-05-23,USA,Tablet,Referral,Electronics,7,5.36,0,0,0.0
1382,2024-05-22,Germany,Mobile,Email,Home,5,6.1,0,1,101.26
1383,2024-10-29,Canada,Desktop,Paid Ads,Fashion,10,6.93,0,0,0.0
1384,2023-03-09,Canada,Desktop,Organic Search,Home,11,5.51,1,0,0.0
1385,2023-08-17,Germany,Tablet,Paid Ads,Electronics,11,4.32,0,0,0.0
1386,2023-03-27,USA,Desktop,Referral,Electronics,12,8.86,1,0,0.0
1387,2023-07-23,Australia,Tablet,Direct,Home,7,4.88,1,1,119.28
1388,2024-03-08,Germany,Tablet,Referral,Home,4,3.64,1,1,217.96
1389,2023-02-10,India,Tablet,Social Media,Sports,5,6.21,0,0,0.0
1390,2023-02-11,USA,Mobile,Referral,Electronics,6,6.38,1,0,0.0
1391,2023-06-10,Canada,Mobile,Email,Sports,5,7.47,0,0,0.0
1392,2024-12-29,Canada,Desktop,Organic Search,Home,7,5.86,1,0,0.0
1393,2024-08-01,USA,Mobile,Direct,Home,3,7.97,0,0,0.0
1394,2023-07-16,UK,Desktop,Social Media,Fashion,4,3.99,1,1,85.16
1395,2024-07-09,Canada,Tablet,Email,Sports,4,4.8,0,0,0.0
1396,2023-05-06,Australia,Mobile,Organic Search,Books,6,5.55,0,0,0.0
1397,2023-01-18,UK,Desktop,Paid Ads,Books,7,9.82,0,0,0.0
1398,2023-08-19,Canada,Tablet,Paid Ads,Electronics,5,7.33,0,0,0.0
1399,2023-04-23,Australia,Desktop,Email,Electronics,5,7.15,1,1,44.14
1400,2024-01-17,Germany,Desktop,Referral,Books,4,3.58,1,1,38.8
1401,2023-06-10,UK,Mobile,Referral,Home,5,5.25,0,0,0.0
1402,2024-05-20,Canada,Tablet,Email,Beauty,6,6.52,1,0,0.0
1403,2023-01-12,India,Desktop,Direct,Fashion,8,3.75,1,0,0.0
1404,2023-04-28,UK,Tablet,Organic Search,Electronics,5,7.61,0,1,128.87
1405,2023-08-31,USA,Tablet,Referral,Electronics,4,5.37,1,1,21.85
1406,2023-08-12,Australia,Mobile,Paid Ads,Books,5,4.02,1,0,0.0
1407,2023-05-05,Australia,Mobile,Direct,Beauty,4,2.25,1,1,105.42
1408,2024-12-28,India,Mobile,Referral,Books,7,1.0,1,1,52.3
1409,2024-08-10,Australia,Desktop,Direct,Electronics,7,5.55,0,1,50.2
1410,2024-06-04,Australia,Tablet,Paid Ads,Electronics,2,8.06,1,0,0.0
1411,2023-02-22,Germany,Tablet,Social Media,Electronics,14,5.06,1,1,27.18
1412,2023-11-05,India,Mobile,Organic Search,Fashion,8,5.21,1,1,23.75
1413,2023-02-13,UK,Tablet,Organic Search,Sports,5,10.9,0,1,61.1
1414,2023-06-05,USA,Desktop,Email,Beauty,4,6.35,1,0,0.0
1415,2024-03-02,Germany,Tablet,Email,Beauty,12,6.42,0,1,74.68
1416,2024-10-26,UK,Mobile,Email,Books,7,2.22,0,0,0.0
1417,2024-02-23,India,Tablet,Organic Search,Books,2,4.49,0,1,95.72
1418,2023-02-05,Australia,Tablet,Organic Search,Books,5,8.97,0,0,0.0
1419,2024-05-12,Canada,Mobile,Direct,Electronics,6,5.55,0,1,11.29
1420,2024-04-15,UK,Tablet,Organic Search,Home,4,4.37,0,0,0.0
1421,2024-09-09,Australia,Desktop,Referral,Electronics,9,10.24,0,0,0.0
1422,2024-03-31,UK,Desktop,Email,Beauty,6,8.92,0,1,60.03
1423,2024-04-25,Australia,Mobile,Email,Fashion,7,3.61,0,0,0.0
1424,2024-04-29,Canada,Mobile,Paid Ads,Books,6,7.38,0,0,0.0
1425,2023-06-22,Germany,Tablet,Social Media,Books,4,7.18,0,0,0.0
1426,2023-05-23,USA,Desktop,Direct,Books,7,8.27,1,1,51.85
1427,2023-02-19,Australia,Desktop,Organic Search,Sports,6,3.82,0,0,0.0
1428,2023-05-12,Canada,Mobile,Organic Search,Electronics,8,5.85,0,0,0.0
1429,2024-07-13,India,Tablet,Referral,Beauty,5,6.16,0,1,334.7
1430,2024-02-27,Canada,Tablet,Organic Search,Home,4,5.46,0,0,0.0
1431,2024-12-05,USA,Tablet,Direct,Books,11,6.74,0,1,248.53
1432,2024-04-20,UK,Mobile,Email,Books,8,8.6,0,0,0.0
1433,2023-02-21,Canada,Mobile,Paid Ads,Fashion,5,3.83,0,1,69.39
1434,2023-02-15,USA,Tablet,Social Media,Fashion,8,6.25,0,0,0.0
1435,2023-09-25,India,Mobile,Direct,Sports,3,4.72,1,0,0.0
1436,2024-11-30,India,Tablet,Email,Books,6,1.55,0,1,55.98
1437,2024-03-23,Canada,Mobile,Social Media,Books,7,8.9,0,1,118.31
1438,2024-12-03,India,Desktop,Organic Search,Fashion,4,8.35,0,0,0.0
1439,2023-03-06,Australia,Tablet,Email,Home,7,3.27,1,1,65.5
1440,2023-07-14,UK,Mobile,Direct,Books,7,6.55,0,0,0.0
1441,2023-11-30,USA,Mobile,Social Media,Sports,9,3.59,0,0,0.0
1442,2023-02-13,India,Mobile,Social Media,Beauty,6,4.44,0,1,105.76
1443,2023-05-21,Germany,Desktop,Referral,Books,4,5.26,1,1,259.68
1444,2024-09-05,UK,Tablet,Referral,Fashion,9,7.25,0,0,0.0
1445,2024-12-15,Canada,Tablet,Social Media,Home,6,7.65,0,0,0.0
1446,2024-05-22,Germany,Mobile,Organic Search,Home,7,4.02,1,1,32.14
1447,2023-07-30,USA,Mobile,Direct,Books,3,7.2,0,0,0.0
1448,2024-04-01,Australia,Desktop,Social Media,Home,6,6.96,0,0,0.0
1449,2024-11-18,USA,Tablet,Direct,Home,8,6.77,0,1,249.65
1450,2023-04-20,Germany,Desktop,Email,Home,4,7.48,1,0,0.0
1451,2024-07-06,UK,Desktop,Referral,Electronics,8,7.34,0,0,0.0
1452,2023-10-04,USA,Tablet,Referral,Electronics,4,5.34,0,0,0.0
1453,2024-01-06,UK,Mobile,Referral,Fashion,4,3.19,1,0,0.0
1454,2024-12-28,UK,Tablet,Direct,Electronics,4,4.76,0,1,178.53
1455,2024-03-22,Australia,Mobile,Organic Search,Sports,5,3.53,0,0,0.0
1456,2024-11-27,Australia,Mobile,Referral,Sports,6,5.26,0,0,0.0
1457,2023-04-21,Germany,Tablet,Paid Ads,Electronics,6,5.9,1,0,0.0
1458,2024-08-01,Canada,Desktop,Referral,Sports,10,4.91,1,1,232.41
1459,2024-10-01,Germany,Tablet,Paid Ads,Home,4,4.69,1,1,106.94
1460,2023-05-30,Germany,Mobile,Referral,Books,8,6.47,1,0,0.0
1461,2023-03-22,UK,Mobile,Email,Sports,10,8.45,1,0,0.0
1462,2024-05-05,Canada,Mobile,Email,Home,4,9.07,1,0,0.0
1463,2024-05-15,Canada,Mobile,Direct,Fashion,5,6.63,0,0,0.0
1464,2024-02-22,Canada,Tablet,Paid Ads,Sports,8,6.31,0,1,12.68
1465,2024-08-01,USA,Desktop,Paid Ads,Fashion,10,5.98,1,1,42.43
1466,2023-03-19,Canada,Tablet,Direct,Fashion,5,6.85,0,0,0.0
1467,2024-04-05,Australia,Tablet,Email,Home,3,6.08,0,0,0.0
1468,2023-04-18,India,Mobile,Email,Fashion,6,6.46,1,0,0.0
1469,2023-12-12,India,Desktop,Social Media,Fashion,8,3.98,0,0,0.0
1470,2024-04-26,India,Tablet,Paid Ads,Sports,4,4.0,0,1,13.57
1471,2024-08-29,UK,Desktop,Email,Beauty,3,7.26,0,0,0.0
1472,2024-11-06,India,Mobile,Direct,Home,4,3.29,0,1,107.79
1473,2024-05-14,India,Tablet,Referral,Books,4,4.11,1,1,60.0
1474,2024-11-21,UK,Tablet,Social Media,Sports,3,5.19,0,0,0.0
1475,2023-01-12,Canada,Tablet,Paid Ads,Beauty,4,7.71,1,0,0.0
1476,2024-03-16,Australia,Desktop,Social Media,Sports,6,6.64,0,0,0.0
1477,2023-07-24,Australia,Mobile,Referral,Home,6,2.68,1,1,360.69
1478,2024-12-30,Germany,Mobile,Referral,Beauty,5,3.59,1,0,0.0
1479,2023-08-02,UK,Desktop,Email,Beauty,2,6.04,1,1,113.65
1480,2023-04-26,Canada,Mobile,Referral,Fashion,5,2.44,0,0,0.0
1481,2024-02-02,Germany,Mobile,Paid Ads,Electronics,6,7.23,1,1,83.1
1482,2023-11-19,Canada,Tablet,Social Media,Fashion,1,6.92,0,0,0.0
1483,2023-01-31,USA,Mobile,Paid Ads,Home,3,1.33,0,0,0.0
1484,2024-11-28,Canada,Tablet,Organic Search,Books,6,6.86,0,1,56.06
1485,2024-10-07,USA,Desktop,Social Media,Books,8,4.22,1,0,0.0
1486,2024-04-20,India,Desktop,Direct,Beauty,6,6.41,0,1,23.16
1487,2024-10-16,Germany,Mobile,Referral,Fashion,11,5.89,0,0,0.0
1488,2024-07-07,Australia,Desktop,Organic Search,Fashion,8,5.61,0,0,0.0
1489,2024-10-12,India,Mobile,Referral,Sports,4,2.83,0,1,86.82
1490,2023-04-11,USA,Mobile,Direct,Sports,9,4.92,0,0,0.0
1491,2023-05-24,India,Tablet,Paid Ads,Electronics,5,9.56,1,0,0.0
1492,2024-01-01,USA,Desktop,Paid Ads,Sports,3,3.23,0,1,43.11
1493,2023-11-14,Germany,Tablet,Referral,Books,7,6.26,0,1,3.95
1494,2023-03-31,India,Tablet,Direct,Books,6,1.0,1,1,30.48
1495,2024-09-12,UK,Mobile,Paid Ads,Beauty,4,7.03,0,0,0.0
1496,2024-07-02,Canada,Desktop,Email,Fashion,5,6.08,0,0,0.0
1497,2023-03-09,USA,Desktop,Referral,Fashion,9,6.29,1,1,46.91
1498,2023-01-06,Canada,Mobile,Referral,Books,7,6.61,1,0,0.0
1499,2024-04-26,Canada,Desktop,Paid Ads,Books,7,6.46,1,1,54.87
1500,2024-09-28,Australia,Desktop,Email,Sports,5,6.23,1,0,0.0
1501,2023-02-04,Canada,Mobile,Paid Ads,Beauty,6,8.28,0,1,87.63
1502,2023-07-28,Germany,Mobile,Organic Search,Electronics,5,6.63,0,1,13.28
1503,2023-07-20,USA,Tablet,Referral,Books,7,8.1,0,0,0.0
1504,2023-12-26,Germany,Mobile,Referral,Electronics,7,9.05,0,1,38.74
1505,2024-07-05,USA,Desktop,Referral,Sports,8,8.04,0,1,7.56
1506,2023-11-08,India,Tablet,Referral,Electronics,6,6.27,1,1,132.87
1507,2024-08-03,India,Desktop,Direct,Fashion,11,7.6,1,0,0.0
1508,2023-08-10,Canada,Tablet,Organic Search,Books,7,3.58,0,0,0.0
1509,2023-08-03,Australia,Desktop,Referral,Beauty,7,5.36,1,1,66.52
1510,2023-11-20,UK,Mobile,Direct,Sports,5,6.65,0,0,0.0
1511,2023-05-09,Germany,Mobile,Email,Beauty,7,6.31,0,0,0.0
1512,2024-12-19,UK,Tablet,Direct,Books,6,3.95,0,1,75.86
1513,2023-11-28,Canada,Mobile,Email,Fashion,5,5.18,0,1,134.05
1514,2023-02-15,UK,Desktop,Paid Ads,Electronics,6,3.82,1,0,0.0
1515,2024-02-18,UK,Tablet,Referral,Beauty,4,2.96,0,0,0.0
1516,2024-11-14,UK,Mobile,Organic Search,Books,5,3.65,0,0,0.0
1517,2024-06-26,Australia,Mobile,Referral,Sports,6,8.61,1,0,0.0
1518,2024-08-20,India,Tablet,Organic Search,Beauty,3,7.5,0,0,0.0
1519,2024-06-17,Australia,Mobile,Direct,Home,11,5.2,0,1,31.38
1520,2023-01-31,Germany,Desktop,Organic Search,Fashion,5,4.37,0,1,58.4
1521,2024-05-07,Germany,Tablet,Referral,Home,8,8.47,1,0,0.0
1522,2024-02-03,UK,Tablet,Email,Sports,7,4.37,1,0,0.0
1523,2023-12-26,UK,Tablet,Social Media,Books,4,7.63,0,0,0.0
1524,2023-10-31,Germany,Mobile,Email,Sports,5,5.07,0,0,0.0
1525,2023-07-06,Canada,Desktop,Paid Ads,Home,6,6.91,0,1,67.52
1526,2023-10-06,Canada,Tablet,Email,Home,2,3.61,0,0,0.0
1527,2024-06-12,UK,Tablet,Social Media,Books,7,5.63,0,1,168.41
1528,2024-01-30,Germany,Tablet,Paid Ads,Books,5,5.64,1,0,0.0
1529,2024-03-06,India,Tablet,Paid Ads,Beauty,5,10.69,0,0,0.0
1530,2024-07-24,Australia,Mobile,Organic Search,Fashion,8,5.39,1,1,23.18
1531,2024-08-17,Canada,Desktop,Social Media,Sports,5,8.39,0,0,0.0
1532,2023-08-28,Canada,Tablet,Direct,Books,6,6.18,0,0,0.0
1533,2024-05-22,India,Mobile,Email,Books,2,7.56,0,1,119.61
1534,2024-05-02,India,Mobile,Paid Ads,Beauty,6,4.92,0,1,46.65
1535,2024-09-26,Canada,Desktop,Organic Search,Electronics,3,7.03,0,0,0.0
1536,2023-01-27,UK,Mobile,Social Media,Electronics,3,3.29,0,1,33.21
1537,2024-02-24,Canada,Mobile,Direct,Beauty,5,9.89,0,0,0.0
1538,2023-05-30,Germany,Tablet,Direct,Sports,8,2.87,0,0,0.0
1539,2023-05-04,UK,Tablet,Referral,Electronics,7,6.3,0,0,0.0
1540,2024-03-05,USA,Tablet,Email,Beauty,6,5.5,0,0,0.0
1541,2023-02-23,India,Mobile,Direct,Sports,6,10.95,1,0,0.0
1542,2023-12-03,UK,Mobile,Organic Search,Sports,5,6.11,1,1,342.13
1543,2023-02-12,Canada,Tablet,Direct,Fashion,2,4.8,1,1,91.48
1544,2023-02-03,Canada,Mobile,Direct,Electronics,10,2.91,0,0,0.0
1545,2024-02-21,UK,Mobile,Direct,Electronics,6,8.3,1,1,173.24
1546,2023-12-28,USA,Mobile,Social Media,Beauty,4,3.53,0,1,26.77
1547,2023-04-10,UK,Tablet,Email,Beauty,4,3.96,1,1,46.75
1548,2024-07-13,Canada,Mobile,Referral,Electronics,8,10.88,1,0,0.0
1549,2024-10-24,Australia,Tablet,Organic Search,Electronics,6,6.33,1,0,0.0
1550,2023-04-19,Canada,Desktop,Direct,Sports,12,8.92,0,1,76.92
1551,2023-07-17,Canada,Desktop,Social Media,Home,8,5.5,0,0,0.0
1552,2023-08-20,USA,Tablet,Paid Ads,Beauty,9,7.32,0,1,29.43
1553,2023-09-08,Germany,Tablet,Organic Search,Home,7,1.0,1,0,0.0
1554,2024-10-10,USA,Desktop,Referral,Electronics,6,3.77,0,0,0.0
1555,2024-05-01,Canada,Mobile,Referral,Home,3,6.19,1,1,126.16
1556,2023-11-12,UK,Mobile,Referral,Home,8,6.23,1,0,0.0
1557,2023-02-23,Canada,Tablet,Social Media,Books,4,9.25,0,0,0.0
1558,2023-05-06,Germany,Desktop,Referral,Beauty,4,5.47,1,1,95.41
1559,2024-07-06,USA,Desktop,Email,Books,4,6.58,1,1,84.19
1560,2023-01-16,Germany,Tablet,Organic Search,Beauty,7,5.43,1,0,0.0
1561,2023-05-25,India,Desktop,Organic Search,Beauty,6,8.41,0,0,0.0
1562,2023-12-13,Australia,Mobile,Direct,Books,4,6.95,1,0,0.0
1563,2024-10-01,USA,Desktop,Email,Home,9,2.72,0,0,0.0
1564,2024-04-18,Canada,Tablet,Organic Search,Books,5,7.06,1,0,0.0
1565,2023-11-01,UK,Mobile,Social Media,Electronics,6,7.71,1,0,0.0
1566,2023-10-28,Germany,Tablet,Direct,Home,4,6.26,1,0,0.0
1567,2023-12-18,India,Tablet,Paid Ads,Beauty,2,6.72,1,1,94.85
1568,2024-08-21,UK,Desktop,Paid Ads,Sports,7,3.57,1,1,30.12
1569,2024-09-01,UK,Mobile,Direct,Books,6,5.01,1,0,0.0
1570,2023-10-06,USA,Desktop,Direct,Fashion,6,6.72,0,0,0.0
1571,2024-04-07,USA,Tablet,Paid Ads,Home,5,5.76,0,0,0.0
1572,2023-05-23,USA,Mobile,Paid Ads,Fashion,9,7.25,1,0,0.0
1573,2023-08-07,Canada,Desktop,Paid Ads,Electronics,7,7.92,0,0,0.0
1574,2024-07-18,India,Mobile,Direct,Books,2,7.17,1,0,0.0
1575,2023-04-24,Germany,Tablet,Organic Search,Sports,2,5.35,1,1,61.0
1576,2023-10-26,India,Desktop,Social Media,Sports,13,6.63,0,1,39.36
1577,2024-04-14,UK,Desktop,Referral,Home,5,5.45,1,1,22.44
1578,2024-10-08,Germany,Mobile,Referral,Home,6,6.82,0,1,82.87
1579,2024-11-29,Germany,Mobile,Referral,Fashion,5,11.23,0,0,0.0
1580,2023-10-24,India,Tablet,Email,Beauty,7,6.05,0,0,0.0
1581,2023-07-09,Canada,Mobile,Referral,Home,7,6.46,1,0,0.0
1582,2023-12-06,Germany,Tablet,Paid Ads,Beauty,6,2.24,0,0,0.0
1583,2023-10-25,India,Tablet,Referral,Beauty,7,6.76,1,0,0.0
1584,2024-10-20,UK,Tablet,Organic Search,Electronics,8,6.56,1,0,0.0
1585,2024-02-27,Australia,Mobile,Email,Sports,12,6.53,0,0,0.0
1586,2024-06-30,India,Desktop,Social Media,Sports,5,7.36,0,0,0.0
1587,2024-10-21,UK,Mobile,Referral,Home,10,7.92,1,1,72.23
1588,2023-12-02,USA,Desktop,Email,Sports,4,7.0,0,1,10.71
1589,2024-07-05,UK,Desktop,Paid Ads,Beauty,9,7.3,1,1,67.25
1590,2023-04-11,Germany,Mobile,Email,Books,4,6.06,0,0,0.0
1591,2023-11-29,UK,Desktop,Email,Home,8,4.07,0,0,0.0
1592,2024-04-16,Germany,Mobile,Referral,Fashion,2,4.77,0,0,0.0
1593,2023-03-04,Canada,Tablet,Paid Ads,Electronics,4,6.64,1,0,0.0
1594,2024-04-20,Australia,Desktop,Paid Ads,Sports,8,8.8,0,0,0.0
1595,2023-02-20,Germany,Desktop,Paid Ads,Fashion,2,5.68,0,0,0.0
1596,2023-02-13,Australia,Mobile,Email,Electronics,9,8.11,1,1,125.47
1597,2024-05-13,USA,Desktop,Email,Fashion,5,7.59,0,0,0.0
1598,2024-06-25,Australia,Tablet,Referral,Books,7,4.19,0,0,0.0
1599,2023-08-12,UK,Desktop,Social Media,Home,7,5.78,1,0,0.0
1600,2024-10-24,Canada,Tablet,Organic Search,Beauty,6,8.28,1,0,0.0
1601,2023-10-29,India,Tablet,Paid Ads,Electronics,7,6.58,0,0,0.0
1602,2024-08-18,USA,Desktop,Email,Books,8,6.32,1,1,132.35
1603,2023-07-28,India,Desktop,Direct,Home,6,5.56,1,0,0.0
1604,2023-02-07,UK,Desktop,Social Media,Sports,9,5.8,1,0,0.0
1605,2024-10-11,Canada,Desktop,Social Media,Electronics,3,6.99,1,1,87.34
1606,2023-04-24,Germany,Mobile,Social Media,Books,5,7.78,0,0,0.0
1607,2024-09-30,Canada,Mobile,Referral,Sports,8,4.31,1,0,0.0
1608,2023-01-10,Australia,Tablet,Referral,Fashion,6,4.14,1,1,34.92
1609,2024-01-08,UK,Desktop,Social Media,Books,4,4.61,1,0,0.0
1610,2024-02-02,Canada,Desktop,Direct,Beauty,7,3.33,1,0,0.0
1611,2023-02-11,India,Desktop,Referral,Home,5,4.15,1,0,0.0
1612,2024-12-08,Germany,Tablet,Paid Ads,Fashion,9,8.45,0,1,109.63
1613,2024-08-23,Australia,Desktop,Email,Books,4,8.23,0,0,0.0
1614,2023-06-18,Canada,Tablet,Email,Electronics,6,6.77,0,0,0.0
1615,2024-01-21,India,Mobile,Social Media,Fashion,4,7.24,1,1,2.82
1616,2023-05-06,UK,Desktop,Direct,Home,10,5.01,0,0,0.0
1617,2024-12-01,Australia,Desktop,Referral,Books,8,6.06,0,0,0.0
1618,2024-03-07,Germany,Desktop,Email,Home,4,10.48,1,0,0.0
1619,2024-03-20,Australia,Tablet,Referral,Beauty,5,4.73,1,0,0.0
1620,2024-05-29,Germany,Mobile,Paid Ads,Electronics,7,4.0,1,1,72.57
1621,2024-12-22,USA,Tablet,Paid Ads,Books,10,2.53,0,0,0.0
1622,2024-11-04,UK,Tablet,Direct,Books,3,9.95,1,1,97.72
1623,2023-11-01,India,Mobile,Paid Ads,Beauty,4,8.5,1,0,0.0
1624,2024-01-30,India,Mobile,Organic Search,Beauty,10,3.88,1,1,83.42
1625,2024-08-30,Canada,Mobile,Organic Search,Beauty,5,1.53,0,0,0.0
1626,2024-08-05,Canada,Mobile,Organic Search,Home,5,6.32,0,0,0.0
1627,2023-01-05,Canada,Mobile,Organic Search,Books,5,8.54,1,1,74.01
1628,2023-07-21,Germany,Desktop,Paid Ads,Fashion,3,4.88,0,0,0.0
1629,2023-07-19,Australia,Desktop,Email,Books,11,5.98,1,1,145.87
1630,2024-08-02,USA,Mobile,Referral,Fashion,6,5.22,0,0,0.0
1631,2024-12-27,India,Mobile,Direct,Home,7,6.01,1,1,34.98
1632,2024-01-19,UK,Desktop,Email,Sports,8,4.59,0,0,0.0
1633,2024-04-21,UK,Tablet,Email,Fashion,6,5.91,1,0,0.0
1634,2024-04-19,Australia,Tablet,Paid Ads,Sports,4,3.39,0,1,39.36
1635,2023-08-18,Canada,Desktop,Direct,Books,5,7.75,0,1,43.14
1636,2024-12-19,Australia,Tablet,Email,Sports,11,8.02,0,0,0.0
1637,2023-09-16,Australia,Tablet,Referral,Home,7,6.49,1,1,35.18
1638,2023-01-29,UK,Desktop,Referral,Fashion,10,7.87,0,1,28.75
1639,2024-04-13,India,Desktop,Social Media,Home,6,5.14,0,0,0.0
1640,2023-03-08,Germany,Desktop,Paid Ads,Home,5,5.39,0,0,0.0
1641,2023-04-02,India,Mobile,Referral,Fashion,5,8.79,0,1,11.98
1642,2024-01-11,UK,Desktop,Email,Sports,5,3.88,1,1,47.4
1643,2024-10-29,India,Tablet,Email,Beauty,8,5.73,0,0,0.0
1644,2024-04-28,UK,Mobile,Email,Home,6,8.45,1,1,48.76
1645,2023-10-30,Canada,Mobile,Organic Search,Sports,6,10.1,0,1,87.36
1646,2024-03-11,UK,Mobile,Email,Sports,4,7.06,0,0,0.0
1647,2023-08-02,Germany,Desktop,Paid Ads,Fashion,3,5.41,1,1,86.54
1648,2023-01-02,Australia,Tablet,Direct,Beauty,5,2.75,1,0,0.0
1649,2023-03-03,Germany,Mobile,Social Media,Electronics,7,10.06,1,0,0.0
1650,2023-09-26,Germany,Tablet,Paid Ads,Sports,8,4.66,0,1,45.4
1651,2024-02-26,Canada,Tablet,Direct,Home,4,5.91,0,0,0.0
1652,2024-01-21,UK,Tablet,Direct,Sports,3,6.26,1,1,42.46
1653,2024-05-20,UK,Desktop,Paid Ads,Electronics,7,7.36,0,0,0.0
1654,2024-12-16,USA,Mobile,Social Media,Electronics,3,6.15,0,0,0.0
1655,2023-01-05,Australia,Desktop,Referral,Beauty,5,5.22,0,1,64.85
1656,2024-09-10,UK,Tablet,Referral,Beauty,6,3.16,0,1,108.2
1657,2024-05-25,USA,Desktop,Organic Search,Fashion,5,7.6,0,0,0.0
1658,2023-05-03,India,Tablet,Organic Search,Fashion,5,5.53,1,0,0.0
1659,2023-06-29,India,Desktop,Social Media,Fashion,5,7.15,0,1,50.24
1660,2023-12-21,Australia,Desktop,Direct,Electronics,4,8.12,1,0,0.0
1661,2024-10-27,USA,Mobile,Paid Ads,Electronics,3,5.37,1,1,133.73
1662,2024-10-18,Germany,Mobile,Social Media,Beauty,6,7.79,1,0,0.0
1663,2024-05-28,UK,Desktop,Social Media,Beauty,9,4.24,0,0,0.0
1664,2023-01-04,Australia,Mobile,Social Media,Electronics,6,4.57,1,0,0.0
1665,2024-09-06,USA,Mobile,Social Media,Beauty,6,4.23,0,0,0.0
1666,2024-10-26,India,Tablet,Email,Fashion,5,6.76,1,0,0.0
1667,2024-12-14,USA,Desktop,Email,Electronics,8,6.02,1,0,0.0
1668,2023-06-19,India,Tablet,Paid Ads,Beauty,9,5.8,1,1,51.33
1669,2024-10-28,Germany,Mobile,Direct,Electronics,12,7.48,1,1,216.88
1670,2024-07-23,USA,Desktop,Direct,Electronics,7,5.35,0,1,36.03
1671,2024-09-30,Canada,Tablet,Paid Ads,Beauty,4,11.32,1,0,0.0
1672,2024-12-08,Germany,Tablet,Social Media,Home,14,6.67,0,0,0.0
1673,2024-09-16,USA,Tablet,Direct,Electronics,8,8.17,0,0,0.0
1674,2024-12-20,Australia,Tablet,Referral,Electronics,9,3.14,1,1,64.83
1675,2023-05-26,UK,Desktop,Direct,Home,5,4.27,0,0,0.0
1676,2023-10-01,USA,Desktop,Organic Search,Books,7,6.03,1,0,0.0
1677,2023-12-09,USA,Mobile,Paid Ads,Books,8,6.27,0,1,52.82
1678,2024-12-06,Germany,Desktop,Organic Search,Fashion,6,6.81,1,0,0.0
1679,2024-10-20,UK,Tablet,Organic Search,Beauty,4,6.73,0,1,109.02
1680,2023-06-16,USA,Mobile,Organic Search,Sports,8,5.54,0,0,0.0
1681,2023-10-01,Australia,Desktop,Direct,Sports,6,6.85,0,0,0.0
1682,2024-07-04,USA,Desktop,Organic Search,Fashion,6,3.97,0,1,226.54
1683,2024-03-27,USA,Desktop,Organic Search,Books,6,4.97,0,0,0.0
1684,2024-12-22,Canada,Desktop,Direct,Electronics,5,3.68,0,0,0.0
1685,2023-08-29,India,Desktop,Direct,Fashion,5,3.85,0,0,0.0
1686,2024-07-29,Australia,Tablet,Organic Search,Fashion,5,8.85,0,0,0.0
1687,2024-01-31,Germany,Mobile,Social Media,Sports,5,5.43,1,0,0.0
1688,2023-11-07,Australia,Desktop,Email,Books,3,4.9,1,1,42.48
1689,2024-10-27,USA,Mobile,Direct,Beauty,6,7.59,1,1,104.42
1690,2024-07-07,UK,Tablet,Paid Ads,Home,8,8.27,0,0,0.0
1691,2023-01-10,India,Desktop,Direct,Beauty,6,5.66,1,0,0.0
1692,2023-09-13,Canada,Desktop,Referral,Books,6,6.3,1,1,74.05
1693,2023-04-19,Germany,Mobile,Referral,Fashion,6,8.72,0,0,0.0
1694,2023-11-02,Canada,Desktop,Social Media,Books,6,5.05,1,1,39.63
1695,2024-05-11,Germany,Desktop,Referral,Sports,5,3.59,0,1,173.01
1696,2023-01-17,USA,Mobile,Referral,Fashion,9,8.35,1,1,67.55
1697,2023-12-21,Germany,Desktop,Social Media,Sports,3,5.0,1,1,52.77
1698,2023-02-09,UK,Desktop,Organic Search,Books,5,4.58,1,0,0.0
1699,2024-09-25,Canada,Desktop,Direct,Fashion,3,4.12,0,0,0.0
1700,2024-09-14,India,Tablet,Social Media,Sports,5,6.7,1,0,0.0
1701,2023-02-22,USA,Desktop,Direct,Electronics,2,4.53,0,0,0.0
1702,2023-09-02,Australia,Tablet,Email,Fashion,4,7.81,0,0,0.0
1703,2023-09-01,Canada,Tablet,Email,Sports,3,6.52,1,0,0.0
1704,2023-04-09,USA,Tablet,Social Media,Home,5,6.08,0,1,181.19
1705,2023-01-05,Germany,Tablet,Social Media,Electronics,8,5.35,0,0,0.0
1706,2023-08-06,India,Tablet,Direct,Electronics,5,7.27,0,0,0.0
1707,2024-07-22,India,Mobile,Paid Ads,Electronics,7,12.22,1,0,0.0
1708,2023-01-23,USA,Mobile,Email,Fashion,4,9.87,0,1,109.5
1709,2024-06-18,India,Mobile,Referral,Books,9,4.58,1,1,47.33
1710,2024-01-28,Germany,Tablet,Email,Sports,8,6.49,0,0,0.0
1711,2023-02-14,Canada,Tablet,Referral,Home,10,9.27,0,0,0.0
